Age,Gender,Education,HomeOwnership,Intent,Income,YearsExperience,LoanAmount,InterestRate,PercentIncome,CreditScore,YearsCreditHistory,PreviousLoanDefault,LoanApproved
66,female,Bachelor,RENT,MEDICAL,47014,44,11000,5.42,0.23,743,19,No,0
52,male,High School,RENT,MEDICAL,58544,32,11000,12.73,0.19,684,22,No,0
52,male,Bachelor,RENT,DEBTCONSOLIDATION,102892,31,11000,12.42,0.11,685,25,No,0
69,male,Bachelor,RENT,MEDICAL,45454,49,10750,14.59,0.24,770,27,Yes,0
65,male,High School,RENT,VENTURE,56322,44,10500,16.32,0.19,701,24,No,0
58,female,Associate,RENT,EDUCATION,24991,31,4000,9.99,0.16,650,30,Yes,0
55,female,Associate,RENT,VENTURE,30598,34,4000,13.92,0.13,663,27,No,0
53,female,High School,RENT,VENTURE,49061,31,4000,12.99,0.08,697,22,Yes,0
54,male,Bachelor,MORTGAGE,PERSONAL,48124,29,20000,10.71,0.42,704,19,No,0
53,male,Associate,RENT,MEDICAL,29562,26,4400,12.42,0.15,732,23,Yes,0
59,male,Bachelor,MORTGAGE,PERSONAL,48675,37,3600,7.49,0.07,618,24,Yes,0
53,female,Associate,RENT,MEDICAL,72980,32,4425,8.9,0.06,690,29,Yes,0
52,male,High School,RENT,EDUCATION,61034,29,4500,11.89,0.07,718,25,Yes,0
58,male,Associate,RENT,EDUCATION,87259,39,4500,11.01,0.05,700,18,Yes,0
52,female,High School,RENT,MEDICAL,110029,31,4500,14.72,0.04,631,28,No,0
60,male,Associate,RENT,DEBTCONSOLIDATION,38908,35,4650,13.23,0.12,671,27,No,0
64,male,Bachelor,RENT,PERSONAL,56272,44,4800,11.09,0.09,759,24,No,0
69,male,Master,RENT,MEDICAL,97535,48,4800,14.79,0.05,784,22,No,0
54,female,High School,RENT,VENTURE,129725,34,10000,9.91,0.08,744,20,Yes,0
56,male,Master,RENT,HOMEIMPROVEMENT,181110,31,10000,13.49,0.06,668,20,Yes,0
73,female,Bachelor,MORTGAGE,PERSONAL,51415,47,5000,7.49,0.1,706,28,No,0
52,male,High School,RENT,MEDICAL,37150,32,5000,12.73,0.13,712,18,No,0
70,male,Associate,RENT,MEDICAL,36738,43,5000,10.96,0.14,728,28,Yes,0
60,male,High School,MORTGAGE,PERSONAL,45700,35,10000,6.54,0.22,596,27,No,1
70,male,Bachelor,MORTGAGE,PERSONAL,53308,50,7000,11.66,0.13,651,24,Yes,0
51,male,High School,RENT,HOMEIMPROVEMENT,120023,27,9000,11.49,0.07,566,22,Yes,0
51,male,High School,RENT,DEBTCONSOLIDATION,73504,27,8500,5.79,0.12,681,18,No,0
57,male,Associate,RENT,PERSONAL,69090,31,5000,15.96,0.07,727,24,No,0
58,male,High School,MORTGAGE,PERSONAL,54761,35,3500,6.76,0.06,730,20,No,0
52,male,Bachelor,RENT,PERSONAL,78637,30,5000,11.26,0.06,722,25,Yes,0
53,female,High School,RENT,EDUCATION,106767,31,5000,8.49,0.05,664,25,No,0
58,female,Associate,MORTGAGE,PERSONAL,55708,38,6000,12.99,0.11,677,25,No,0
53,female,High School,OWN,PERSONAL,56460,28,4925,11.71,0.09,660,28,No,0
63,female,Master,RENT,DEBTCONSOLIDATION,45566,43,5450,15.96,0.12,662,22,No,1
51,female,High School,MORTGAGE,PERSONAL,57067,33,11600,8.94,0.2,727,30,No,0
55,female,Associate,RENT,EDUCATION,58697,36,5500,10.62,0.09,679,22,No,1
53,male,Associate,RENT,DEBTCONSOLIDATION,55194,29,5600,13.79,0.1,712,22,No,0
51,male,High School,MORTGAGE,DEBTCONSOLIDATION,51152,29,15000,13.99,0.29,674,20,No,1
55,male,Master,RENT,VENTURE,66062,33,5800,6.76,0.09,725,24,No,0
69,female,Bachelor,RENT,MEDICAL,29825,47,6000,6.62,0.2,720,20,Yes,0
54,female,Doctorate,OWN,PERSONAL,58468,28,6000,8.0,0.1,730,20,No,0
52,female,High School,RENT,PERSONAL,43018,28,6000,11.01,0.14,639,22,Yes,0
60,male,High School,OWN,PERSONAL,59850,36,12000,13.79,0.2,619,30,No,0
62,female,High School,RENT,EDUCATION,80473,40,6000,11.01,0.07,661,23,No,0
53,female,Master,MORTGAGE,PERSONAL,61102,31,4500,11.01,0.07,646,18,No,0
51,male,High School,RENT,PERSONAL,118380,26,6000,15.96,0.05,687,23,Yes,0
53,female,Associate,RENT,VENTURE,132972,32,6000,7.9,0.05,683,23,No,0
56,male,High School,RENT,VENTURE,24016,30,6025,11.71,0.25,678,19,No,1
52,male,High School,RENT,DEBTCONSOLIDATION,91601,29,6125,7.74,0.07,721,18,No,0
51,male,Doctorate,RENT,VENTURE,85981,32,7000,11.01,0.08,712,21,No,0
52,female,Associate,RENT,VENTURE,87091,29,7000,16.82,0.08,707,28,No,1
52,male,Master,OWN,PERSONAL,63244,33,9600,8.49,0.15,736,19,Yes,0
54,male,Doctorate,MORTGAGE,PERSONAL,63553,36,1000,10.0,0.02,742,26,Yes,0
52,female,Associate,RENT,DEBTCONSOLIDATION,181320,28,7000,6.99,0.04,642,28,Yes,0
57,female,Associate,RENT,HOMEIMPROVEMENT,205028,35,6300,13.11,0.03,615,26,Yes,0
94,male,High School,RENT,MEDICAL,29738,76,6500,11.01,0.22,773,27,No,0
52,male,High School,MORTGAGE,PERSONAL,63561,26,10000,11.01,0.16,669,29,Yes,0
57,male,Associate,RENT,VENTURE,85080,37,6600,10.99,0.08,692,21,Yes,0
61,female,Doctorate,MORTGAGE,PERSONAL,64516,39,7000,7.49,0.11,765,23,Yes,0
57,male,Associate,RENT,VENTURE,94036,35,6625,7.66,0.07,694,29,No,0
57,male,Associate,MORTGAGE,PERSONAL,64312,34,5800,13.16,0.09,666,30,No,0
80,male,High School,RENT,MEDICAL,77894,62,6800,11.71,0.09,673,25,No,0
66,male,High School,RENT,MEDICAL,51533,44,6475,9.99,0.13,728,24,No,0
53,female,Associate,RENT,DEBTCONSOLIDATION,34453,26,7000,6.0,0.2,609,26,Yes,0
59,female,Bachelor,MORTGAGE,PERSONAL,66850,38,1000,10.59,0.01,693,29,No,0
66,male,Associate,RENT,EDUCATION,48899,42,7000,15.68,0.14,686,29,No,1
51,male,Associate,MORTGAGE,PERSONAL,66734,29,16750,15.2,0.25,675,21,No,0
58,male,Associate,MORTGAGE,MEDICAL,59833,33,7500,13.55,0.13,581,24,No,1
54,male,Associate,RENT,MEDICAL,28403,31,7500,11.89,0.26,549,22,No,1
56,male,High School,RENT,DEBTCONSOLIDATION,78919,31,7700,5.42,0.1,659,24,No,0
52,female,High School,MORTGAGE,MEDICAL,63233,30,17000,7.88,0.27,601,18,No,1
73,male,Bachelor,RENT,MEDICAL,90678,47,7800,11.01,0.09,696,24,Yes,0
51,female,Associate,RENT,VENTURE,34474,29,8000,11.86,0.23,617,26,Yes,0
52,male,High School,RENT,MEDICAL,41628,28,8000,9.25,0.19,613,25,Yes,0
62,male,High School,MORTGAGE,PERSONAL,73064,41,16000,8.9,0.22,667,19,No,0
70,male,High School,RENT,MEDICAL,51635,50,8000,9.63,0.15,657,24,No,0
51,female,High School,MORTGAGE,PERSONAL,72595,24,7500,11.01,0.1,606,24,Yes,0
60,female,Associate,OWN,PERSONAL,73011,38,9000,13.8,0.12,676,27,Yes,0
55,female,High School,RENT,PERSONAL,61739,34,8000,5.79,0.13,587,26,Yes,0
66,female,Associate,RENT,MEDICAL,65768,44,8000,16.02,0.12,741,26,No,0
51,male,High School,MORTGAGE,PERSONAL,72922,29,8000,13.48,0.11,579,23,Yes,0
54,female,High School,RENT,DEBTCONSOLIDATION,25099,34,5000,11.01,0.2,685,19,Yes,0
53,male,Associate,RENT,EDUCATION,29526,32,5000,14.42,0.17,670,27,No,1
52,male,Bachelor,RENT,MEDICAL,31111,30,5000,12.61,0.16,678,22,No,1
55,male,Associate,MORTGAGE,PERSONAL,74199,35,8500,6.76,0.11,670,20,No,0
51,male,High School,RENT,VENTURE,75661,26,8000,11.01,0.11,698,30,Yes,0
57,female,Associate,RENT,VENTURE,78215,32,8000,8.9,0.1,673,19,Yes,0
52,female,High School,RENT,DEBTCONSOLIDATION,100980,33,8000,15.96,0.08,634,30,No,0
53,female,Master,RENT,MEDICAL,102846,30,8000,7.74,0.08,751,28,No,0
57,male,Bachelor,MORTGAGE,PERSONAL,75405,33,2000,13.72,0.03,729,24,Yes,0
51,female,Associate,RENT,MEDICAL,55516,30,8400,13.11,0.15,658,18,No,0
62,female,Bachelor,RENT,PERSONAL,62703,38,8525,6.54,0.14,577,24,Yes,0
56,female,Associate,RENT,MEDICAL,39886,32,8575,7.51,0.21,694,18,Yes,0
54,male,High School,MORTGAGE,PERSONAL,78879,29,9600,15.99,0.12,650,20,Yes,0
51,male,Bachelor,RENT,VENTURE,63741,29,9200,13.61,0.14,712,24,No,0
53,male,Bachelor,RENT,HOMEIMPROVEMENT,66909,30,9500,5.42,0.14,644,26,Yes,0
59,male,High School,RENT,PERSONAL,51274,37,9600,7.66,0.19,711,19,No,0
51,female,Bachelor,MORTGAGE,PERSONAL,82135,25,15000,13.11,0.18,669,27,Yes,0
58,male,Doctorate,MORTGAGE,PERSONAL,82698,34,8000,10.99,0.1,695,29,No,0
51,male,Bachelor,RENT,MEDICAL,44388,31,10000,15.65,0.23,698,30,Yes,0
52,male,High School,OWN,PERSONAL,85005,33,12000,11.11,0.14,645,22,Yes,0
56,male,Bachelor,MORTGAGE,PERSONAL,84905,37,2500,5.99,0.03,726,23,Yes,0
53,male,Doctorate,RENT,VENTURE,52724,30,10000,9.88,0.19,693,30,Yes,0
56,female,Associate,MORTGAGE,PERSONAL,85147,32,15000,10.38,0.18,626,20,Yes,0
65,male,High School,RENT,PERSONAL,55802,41,10000,11.01,0.18,659,29,No,0
61,male,High School,RENT,PERSONAL,14174,38,4000,12.21,0.28,633,25,No,1
56,male,Bachelor,OWN,PERSONAL,87228,35,7425,9.99,0.09,628,22,Yes,0
60,male,Associate,OWN,PERSONAL,87299,39,10000,10.59,0.11,637,24,Yes,0
51,male,High School,MORTGAGE,PERSONAL,88355,30,5700,7.66,0.06,691,28,Yes,0
56,male,Associate,RENT,DEBTCONSOLIDATION,72214,31,10000,13.61,0.14,681,20,Yes,0
53,male,High School,RENT,MEDICAL,66067,28,10000,14.59,0.15,646,27,No,1
51,male,Master,MORTGAGE,PERSONAL,90677,28,3000,13.49,0.03,713,18,No,0
64,male,Bachelor,RENT,DEBTCONSOLIDATION,68127,44,10000,16.82,0.15,690,18,No,1
55,male,High School,MORTGAGE,PERSONAL,90949,31,7700,14.84,0.08,626,18,Yes,0
55,male,Associate,MORTGAGE,PERSONAL,90685,32,10000,7.51,0.11,687,20,No,0
53,male,Associate,MORTGAGE,PERSONAL,91228,31,10000,8.94,0.11,641,19,Yes,0
61,female,Bachelor,RENT,MEDICAL,108960,38,10000,5.79,0.09,702,20,Yes,0
51,female,Master,MORTGAGE,PERSONAL,93491,29,15000,9.99,0.16,690,20,Yes,0
52,female,Associate,RENT,DEBTCONSOLIDATION,44152,27,11200,12.18,0.25,638,29,No,1
62,female,Associate,MORTGAGE,MEDICAL,75378,40,25000,13.43,0.33,666,28,No,1
54,male,Associate,MORTGAGE,PERSONAL,97013,30,1800,9.88,0.02,617,21,No,0
53,male,Master,OWN,PERSONAL,97028,33,15000,6.62,0.15,734,24,No,0
55,female,Associate,RENT,DEBTCONSOLIDATION,41815,33,12000,6.92,0.29,592,30,No,1
66,male,Associate,MORTGAGE,PERSONAL,99448,43,28000,7.9,0.28,711,20,No,0
64,male,High School,RENT,MEDICAL,29576,41,3000,6.99,0.1,708,21,No,0
59,male,High School,MORTGAGE,PERSONAL,101675,37,12000,11.86,0.12,565,18,Yes,0
55,female,High School,MORTGAGE,DEBTCONSOLIDATION,94871,32,8000,11.01,0.08,649,29,No,1
51,male,High School,RENT,PERSONAL,82385,27,12000,16.77,0.15,697,28,No,0
61,male,High School,MORTGAGE,PERSONAL,103346,40,9000,9.99,0.09,699,22,Yes,0
58,male,High School,MORTGAGE,PERSONAL,103342,35,8000,11.49,0.08,625,28,No,0
51,male,Doctorate,RENT,HOMEIMPROVEMENT,96895,28,12000,12.69,0.12,720,23,Yes,0
51,male,High School,RENT,HOMEIMPROVEMENT,101907,28,12000,7.49,0.12,674,23,Yes,0
64,male,Bachelor,MORTGAGE,PERSONAL,105270,43,15000,7.51,0.14,681,27,Yes,0
60,male,Master,OWN,PERSONAL,106501,41,6000,11.01,0.06,709,18,Yes,0
58,male,Bachelor,RENT,EDUCATION,121416,35,12000,8.9,0.1,744,30,Yes,0
53,male,Bachelor,RENT,EDUCATION,126993,29,12000,6.91,0.09,614,23,Yes,0
63,male,High School,RENT,EDUCATION,2139143,43,12025,14.27,0.01,724,30,No,0
61,male,High School,MORTGAGE,PERSONAL,94360,39,8525,14.54,0.09,673,27,No,1
56,female,High School,MORTGAGE,PERSONAL,108575,32,7200,6.17,0.07,683,21,Yes,0
55,female,Associate,MORTGAGE,PERSONAL,110547,34,10000,6.62,0.09,686,28,No,0
53,female,Associate,MORTGAGE,PERSONAL,111599,31,15000,11.12,0.13,682,22,No,0
62,male,Master,RENT,VENTURE,21156,40,2500,6.91,0.12,704,24,No,0
65,male,High School,MORTGAGE,PERSONAL,112569,45,25000,9.99,0.22,689,27,Yes,0
55,female,High School,MORTGAGE,PERSONAL,113672,34,4000,6.62,0.04,681,26,No,0
51,female,Associate,MORTGAGE,PERSONAL,114696,28,5000,11.01,0.04,646,30,Yes,0
84,male,High School,MORTGAGE,PERSONAL,114705,61,10000,7.51,0.09,784,24,Yes,0
54,female,High School,MORTGAGE,PERSONAL,115179,34,6500,10.65,0.06,647,26,Yes,0
53,female,Associate,OWN,PERSONAL,115026,31,6000,5.42,0.05,609,30,Yes,0
56,female,High School,MORTGAGE,PERSONAL,115308,34,12000,11.58,0.1,637,20,Yes,0
55,male,Associate,MORTGAGE,PERSONAL,117412,34,17000,11.01,0.14,567,30,Yes,0
54,male,Bachelor,MORTGAGE,PERSONAL,118629,34,10000,13.23,0.08,629,20,No,0
58,female,High School,MORTGAGE,PERSONAL,120577,40,6000,5.42,0.05,699,19,No,0
52,male,Associate,OWN,PERSONAL,120827,27,10000,9.88,0.08,695,25,No,0
63,male,Bachelor,MORTGAGE,PERSONAL,128089,43,11500,12.98,0.09,682,23,No,0
53,male,Bachelor,MORTGAGE,PERSONAL,128167,28,20000,9.88,0.16,626,23,Yes,0
52,male,Associate,OWN,PERSONAL,35799,30,7000,7.49,0.2,641,20,No,0
55,male,Bachelor,OWN,PERSONAL,35692,31,5000,15.33,0.14,594,22,No,0
57,male,High School,RENT,DEBTCONSOLIDATION,49042,34,15000,8.9,0.31,614,20,No,1
51,female,Master,MORTGAGE,PERSONAL,139930,31,12000,7.88,0.09,676,29,Yes,0
52,male,Doctorate,MORTGAGE,PERSONAL,140486,28,12800,9.99,0.09,689,23,No,0
73,male,Associate,RENT,MEDICAL,47877,48,1800,12.53,0.04,684,21,No,0
70,male,Bachelor,RENT,MEDICAL,58915,47,15000,6.99,0.25,751,24,No,1
64,male,High School,MORTGAGE,PERSONAL,143858,44,5000,8.0,0.03,698,22,No,0
51,male,Associate,MORTGAGE,PERSONAL,144986,27,30000,7.9,0.21,640,22,Yes,0
54,male,Associate,MORTGAGE,PERSONAL,144593,30,17625,7.49,0.12,643,20,Yes,0
64,male,Associate,MORTGAGE,PERSONAL,145028,44,20000,11.11,0.14,644,25,Yes,0
69,male,Associate,MORTGAGE,PERSONAL,144883,43,20000,14.84,0.14,673,27,Yes,0
65,male,Doctorate,MORTGAGE,PERSONAL,144872,42,12000,11.48,0.08,719,21,No,0
55,male,Master,MORTGAGE,PERSONAL,148602,29,10000,10.99,0.07,658,26,No,0
54,female,High School,MORTGAGE,PERSONAL,151284,32,12000,6.62,0.08,688,24,No,0
55,male,High School,MORTGAGE,PERSONAL,150774,32,8400,9.63,0.06,697,18,No,0
70,male,Associate,MORTGAGE,PERSONAL,159291,49,14000,11.01,0.09,640,24,Yes,0
54,female,High School,MORTGAGE,EDUCATION,155859,36,9000,11.49,0.06,707,18,No,1
76,female,Bachelor,RENT,MEDICAL,90934,58,15000,8.94,0.16,737,25,No,0
65,male,High School,MORTGAGE,DEBTCONSOLIDATION,160380,42,18000,11.01,0.11,675,25,No,1
60,male,Doctorate,MORTGAGE,PERSONAL,181016,37,10000,5.79,0.06,696,18,No,0
56,male,High School,MORTGAGE,PERSONAL,180925,34,15000,11.48,0.08,682,28,Yes,0
54,male,Doctorate,MORTGAGE,PERSONAL,186116,32,12000,12.69,0.06,732,26,Yes,0
61,male,High School,MORTGAGE,DEBTCONSOLIDATION,178312,35,24000,10.38,0.13,720,20,No,1
54,female,Associate,MORTGAGE,PERSONAL,204802,31,11000,6.62,0.05,650,20,No,0
52,male,Associate,MORTGAGE,PERSONAL,196732,27,25000,14.11,0.13,630,30,No,1
67,male,Associate,MORTGAGE,PERSONAL,241126,45,3000,10.28,0.01,708,26,No,0
52,male,High School,MORTGAGE,PERSONAL,864746,28,7925,8.94,0.01,702,30,Yes,0
58,male,Master,MORTGAGE,PERSONAL,936965,36,4500,6.91,0.0,772,20,No,0
60,male,Associate,RENT,DEBTCONSOLIDATION,12247,40,2800,10.99,0.23,713,28,No,1
60,female,High School,MORTGAGE,PERSONAL,2280980,37,1500,11.01,0.0,682,21,Yes,0
53,male,High School,OWN,VENTURE,8000,30,1400,11.01,0.18,632,28,No,1
54,female,Associate,MORTGAGE,PERSONAL,35824,31,2500,11.71,0.07,626,28,Yes,0
53,male,Master,OWN,PERSONAL,56040,29,4925,11.71,0.09,641,23,No,0
56,male,High School,OWN,PERSONAL,87279,32,7425,9.99,0.09,693,24,Yes,0
58,male,Associate,MORTGAGE,PERSONAL,936815,37,4500,6.91,0.0,658,19,No,0
65,male,High School,RENT,EDUCATION,55823,46,10000,11.01,0.18,738,19,No,0
54,male,Doctorate,RENT,MEDICAL,25180,32,5000,11.01,0.2,661,28,Yes,0
60,male,High School,RENT,HOMEIMPROVEMENT,118493,39,15000,16.29,0.13,637,29,No,1
51,male,High School,RENT,HOMEIMPROVEMENT,97320,28,18000,18.78,0.18,634,20,Yes,0
55,female,High School,RENT,DEBTCONSOLIDATION,61229,32,20000,7.51,0.33,705,28,No,1
69,male,Bachelor,RENT,MEDICAL,29668,45,6000,6.62,0.2,724,23,No,0
56,male,Associate,MORTGAGE,PERSONAL,84787,32,15000,10.38,0.18,592,24,No,0
51,male,Associate,RENT,MEDICAL,70414,28,1500,19.03,0.02,731,24,No,1
57,male,High School,RENT,PERSONAL,94019,35,6625,7.66,0.07,670,27,Yes,0
54,male,Master,MORTGAGE,EDUCATION,156093,29,9000,11.49,0.06,548,24,No,1
61,female,High School,MORTGAGE,PERSONAL,192895,39,24000,10.38,0.12,645,21,Yes,0
52,male,Associate,RENT,EDUCATION,86458,27,7000,16.82,0.08,732,24,No,1
53,female,High School,RENT,PERSONAL,54806,31,5600,13.79,0.1,605,28,Yes,0
57,male,Bachelor,RENT,MEDICAL,49067,34,15000,8.9,0.31,741,21,No,1
52,male,Master,RENT,VENTURE,37117,28,5000,12.73,0.13,656,18,Yes,0
53,male,High School,RENT,PERSONAL,102906,28,8000,7.74,0.08,686,26,Yes,0
60,male,Master,OWN,PERSONAL,59707,38,12000,13.79,0.2,764,21,No,0
51,female,Associate,MORTGAGE,PERSONAL,73207,29,7500,11.01,0.1,720,23,Yes,0
58,male,Master,RENT,HOMEIMPROVEMENT,87630,35,4500,11.01,0.05,725,23,No,0
60,male,High School,RENT,VENTURE,55676,39,20000,10.0,0.36,634,26,No,1
52,female,High School,OWN,PERSONAL,63273,31,9600,8.49,0.15,673,22,Yes,0
56,male,High School,MORTGAGE,PERSONAL,108901,34,7200,6.17,0.07,720,19,Yes,0
52,male,Associate,RENT,PERSONAL,79606,32,20000,15.58,0.25,684,19,No,1
52,male,High School,RENT,EDUCATION,78289,26,5000,11.26,0.06,660,20,No,0
57,male,Associate,MORTGAGE,PERSONAL,64751,34,5800,13.16,0.09,746,30,Yes,0
54,female,High School,MORTGAGE,PERSONAL,144821,29,17625,7.49,0.12,698,19,Yes,0
65,male,High School,RENT,HOMEIMPROVEMENT,91852,45,35000,10.99,0.38,686,28,No,1
56,male,Bachelor,MORTGAGE,PERSONAL,181143,34,15000,11.48,0.08,587,26,Yes,0
66,male,Bachelor,RENT,MEDICAL,51470,44,6475,9.99,0.13,600,30,Yes,0
36,female,High School,RENT,VENTURE,98609,13,6000,12.48,0.06,544,17,No,0
21,male,High School,RENT,DEBTCONSOLIDATION,144907,0,10000,11.36,0.07,555,3,Yes,0
26,male,High School,MORTGAGE,VENTURE,271215,5,25000,10.89,0.09,656,3,Yes,0
31,male,Master,OWN,MEDICAL,35855,9,2000,8.88,0.06,549,7,No,0
36,female,Bachelor,RENT,PERSONAL,78899,17,8000,11.65,0.1,673,10,Yes,0
31,male,High School,RENT,VENTURE,64635,6,12000,7.61,0.19,596,5,No,0
28,male,Bachelor,RENT,VENTURE,46523,6,10750,10.75,0.23,717,9,Yes,0
26,male,High School,MORTGAGE,EDUCATION,123502,3,11439,7.16,0.09,559,4,Yes,0
25,female,Associate,MORTGAGE,DEBTCONSOLIDATION,36811,2,3000,11.13,0.08,601,4,Yes,0
27,male,Associate,MORTGAGE,EDUCATION,58558,5,10000,6.0,0.17,690,5,No,0
23,male,Master,MORTGAGE,MEDICAL,79152,5,7000,8.1,0.09,670,4,No,0
28,male,Bachelor,RENT,VENTURE,56191,1,7500,13.1,0.13,634,6,Yes,0
30,female,High School,RENT,MEDICAL,58526,6,10000,11.9,0.17,644,9,Yes,0
52,female,Master,MORTGAGE,DEBTCONSOLIDATION,838950,30,8794,11.05,0.01,684,27,Yes,0
25,female,High School,RENT,EDUCATION,84785,1,10000,9.76,0.12,650,3,Yes,0
26,female,High School,MORTGAGE,EDUCATION,174979,5,25000,11.28,0.14,607,5,Yes,0
24,female,Associate,OWN,DEBTCONSOLIDATION,33292,1,4856,13.25,0.15,638,4,Yes,0
22,male,Associate,RENT,EDUCATION,54995,0,10000,10.91,0.18,686,3,Yes,0
26,male,High School,MORTGAGE,MEDICAL,46663,7,15000,15.32,0.32,633,3,No,0
23,female,Bachelor,RENT,PERSONAL,90987,0,6000,6.03,0.07,587,4,Yes,0
24,male,Bachelor,MORTGAGE,PERSONAL,161159,2,24272,10.84,0.15,646,4,Yes,0
28,female,High School,MORTGAGE,EDUCATION,84355,9,15000,12.57,0.18,597,5,Yes,0
25,male,High School,MORTGAGE,EDUCATION,97020,2,18000,5.79,0.19,636,3,No,0
24,male,Associate,MORTGAGE,VENTURE,88858,3,7000,6.99,0.08,629,4,Yes,0
44,male,Bachelor,RENT,DEBTCONSOLIDATION,75188,22,11022,8.35,0.15,712,16,No,0
24,male,High School,MORTGAGE,VENTURE,121006,0,25000,11.6,0.21,667,4,No,0
25,male,Bachelor,RENT,HOMEIMPROVEMENT,147713,0,15000,11.58,0.1,518,4,Yes,0
33,female,Associate,MORTGAGE,DEBTCONSOLIDATION,127880,9,15000,11.9,0.12,663,8,Yes,0
27,male,High School,MORTGAGE,HOMEIMPROVEMENT,143486,4,15000,11.29,0.1,657,5,Yes,0
27,male,Master,RENT,MEDICAL,48793,5,6000,10.86,0.12,609,5,Yes,0
27,female,High School,MORTGAGE,PERSONAL,119455,7,4990,11.46,0.04,666,3,No,0
27,female,Associate,MORTGAGE,EDUCATION,64121,3,4800,15.64,0.07,700,8,Yes,0
23,female,Associate,MORTGAGE,EDUCATION,67267,5,2051,11.25,0.03,652,3,Yes,0
26,female,Associate,RENT,VENTURE,34102,2,3555,8.48,0.1,563,8,Yes,0
30,male,Associate,RENT,HOMEIMPROVEMENT,84835,6,7200,11.12,0.08,674,6,Yes,0
34,female,Master,MORTGAGE,HOMEIMPROVEMENT,168750,10,12000,14.84,0.07,645,10,Yes,0
22,female,Associate,RENT,VENTURE,26352,0,6129,14.54,0.23,657,3,Yes,0
28,female,Master,MORTGAGE,HOMEIMPROVEMENT,188075,7,5309,6.73,0.03,720,9,No,0
35,female,Master,MORTGAGE,DEBTCONSOLIDATION,108886,10,4000,8.42,0.04,622,14,No,0
26,female,Associate,MORTGAGE,EDUCATION,130484,5,8925,7.74,0.07,530,3,Yes,0
22,female,Bachelor,MORTGAGE,VENTURE,107554,0,16171,12.61,0.15,705,4,Yes,0
36,male,Bachelor,RENT,PERSONAL,145182,12,24250,11.96,0.17,619,11,Yes,0
30,male,Bachelor,MORTGAGE,MEDICAL,157100,8,8509,12.27,0.05,625,5,Yes,0
24,male,Associate,MORTGAGE,HOMEIMPROVEMENT,92547,6,22000,9.25,0.24,524,3,Yes,0
27,female,Bachelor,RENT,VENTURE,70451,6,6971,10.01,0.1,700,8,No,0
22,male,High School,MORTGAGE,VENTURE,74976,0,5000,8.28,0.07,661,4,Yes,0
33,female,Bachelor,MORTGAGE,VENTURE,71887,8,11000,10.93,0.15,646,13,Yes,0
22,male,Bachelor,MORTGAGE,PERSONAL,61213,0,7800,6.62,0.13,664,3,Yes,0
26,male,High School,OWN,VENTURE,136663,2,3160,11.01,0.02,598,3,Yes,0
27,male,Associate,RENT,EDUCATION,43262,4,3000,11.01,0.07,654,7,No,0
27,male,Bachelor,MORTGAGE,DEBTCONSOLIDATION,274614,3,6022,7.15,0.02,640,6,Yes,0
35,male,Bachelor,MORTGAGE,MEDICAL,60864,14,4000,8.69,0.07,643,9,Yes,0
27,male,High School,RENT,MEDICAL,91093,3,10390,11.74,0.11,666,8,Yes,0
31,female,Master,MORTGAGE,EDUCATION,345369,7,25000,16.09,0.07,623,10,Yes,0
31,male,Associate,RENT,EDUCATION,107464,3,1409,11.01,0.01,601,10,Yes,0
24,male,Associate,MORTGAGE,EDUCATION,121082,0,4144,10.66,0.03,672,3,Yes,0
30,female,Master,RENT,EDUCATION,108831,8,10000,14.2,0.09,720,10,No,0
42,male,Associate,RENT,EDUCATION,87590,19,8000,7.17,0.09,680,17,No,0
29,male,Master,RENT,DEBTCONSOLIDATION,94182,6,9005,12.29,0.1,698,6,Yes,0
33,male,Bachelor,MORTGAGE,EDUCATION,68257,8,16000,6.37,0.23,587,8,Yes,0
23,female,High School,RENT,EDUCATION,44190,1,6000,9.45,0.14,589,3,No,0
28,female,High School,MORTGAGE,VENTURE,44294,8,22230,14.08,0.5,610,5,No,0
27,male,High School,RENT,MEDICAL,42871,4,1800,6.22,0.04,595,4,Yes,0
26,male,High School,MORTGAGE,EDUCATION,300817,1,9257,9.04,0.03,541,6,Yes,0
28,male,High School,MORTGAGE,MEDICAL,41276,1,3000,9.61,0.07,650,8,No,0
30,male,Bachelor,MORTGAGE,HOMEIMPROVEMENT,89657,8,1200,9.25,0.01,631,7,No,0
28,male,High School,MORTGAGE,MEDICAL,113725,6,3679,7.36,0.03,578,8,Yes,0
24,male,High School,MORTGAGE,PERSONAL,61128,3,6000,5.98,0.1,593,4,Yes,0
26,male,Associate,MORTGAGE,EDUCATION,97093,1,16000,7.3,0.16,672,5,No,0
36,male,High School,MORTGAGE,MEDICAL,49014,15,10000,10.88,0.2,692,13,Yes,0
38,male,Master,MORTGAGE,VENTURE,169200,15,25000,10.15,0.15,736,12,No,0
42,male,Associate,MORTGAGE,MEDICAL,87300,18,14892,6.22,0.17,673,10,No,0
37,female,High School,MORTGAGE,HOMEIMPROVEMENT,78923,14,11022,9.69,0.14,595,15,Yes,0
28,female,High School,OWN,PERSONAL,61025,5,9772,10.14,0.16,687,6,No,0
40,male,Bachelor,MORTGAGE,DEBTCONSOLIDATION,174983,15,20605,9.98,0.12,610,16,No,0
23,male,Associate,MORTGAGE,VENTURE,102998,3,15000,6.75,0.15,640,2,No,0
